"Id","X","Y"
3197,-74.592807376,39.7163615214
3198,-74.5927013651,39.7343815268
3199,-74.5925952589,39.7524014758
3200,-74.5924890572,39.7704213685
3201,-74.5923827599,39.7884412049
3202,-74.592276367,39.8064609849
3203,-74.5921698783,39.8244807085
3204,-74.5920632938,39.8425003757
3205,-74.5919566134,39.8605199866
3206,-74.5918498369,39.8785395411
3207,-74.5917429643,39.8965590392
3208,-74.5916359955,39.9145784808
3209,-74.5915289304,39.9325978661
3210,-74.5914217688,39.950617195
3211,-74.5913145107,39.9686364674
3212,-74.591207156,39.9866556834
3213,-74.5910997046,40.004674843
3214,-74.5909921564,40.0226939462
3215,-74.5908845113,40.0407129929
3216,-74.5907767692,40.0587319831
3217,-74.59066893,40.0767509169
3218,-74.5905609936,40.0947697943
3219,-74.5904529599,40.1127886151
3220,-74.5903448288,40.1308073795
3221,-74.5701444118,39.6081564485
3222,-74.5700329295,39.6261767385
3223,-74.5699213469,39.6441969721
3224,-74.569809664,39.6622171493
3225,-74.5696978807,39.6802372703
3226,-74.5695859969,39.6982573349
3227,-74.5694740124,39.7162773431
3228,-74.5693619272,39.7342972949
3229,-74.5692497412,39.7523171904
3230,-74.5691374542,39.7703370296
3231,-74.5690250663,39.7883568123
3232,-74.5689125772,39.8063765386
3233,-74.5687999868,39.8243962086
3234,-74.5686872952,39.8424158221
3235,-74.5685745021,39.8604353793
3236,-74.5684616075,39.87845488
3237,-74.5683486112,39.8964743243
3238,-74.5682355132,39.9144937122
3239,-74.5681223133,39.9325130436
3240,-74.5680090116,39.9505323186
3241,-74.5678956077,39.9685515372
3242,-74.5677821017,39.9865706993
3243,-74.5676684935,40.0045898049
3244,-74.5675547829,40.0226088541
3245,-74.5674409699,40.0406278468
3246,-74.5673270543,40.0586467831
3247,-74.567213036,40.0766656628
3248,-74.567098915,40.0946844861
3249,-74.546964898,39.5900476297
3250,-74.5468474797,39.6080679196
3251,-74.5467299558,39.6260881532
3252,-74.5466123263,39.6441083304
3253,-74.546494591,39.6621284513
3254,-74.5463767498,39.6801485158
3255,-74.5462588027,39.698168524
3256,-74.5461407495,39.7161884757
3257,-74.5460225901,39.7342083711
3258,-74.5459043244,39.75222821
3259,-74.5457859523,39.7702479926
3260,-74.5456674738,39.7882677187
3261,-74.5455488886,39.8062873884
3262,-74.5454301967,39.8243070017
3263,-74.545311398,39.8423265586
3264,-74.5451924923,39.860346059
3265,-74.5450734796,39.878365503
3266,-74.5449543598,39.8963848905
3267,-74.5448351327,39.9144042216
3268,-74.5447157983,39.9324234962
3269,-74.5445963563,39.9504427144
3270,-74.5444768069,39.968461876
3271,-74.5443571497,39.9864809812
3272,-74.5442373847,40.0045000299
3273,-74.5441175119,40.0225190221
3274,-74.543997531,40.0405379578
3275,-74.543877442,40.058556837
3276,-74.5237974509,39.5719342018
3277,-74.5236741074,39.5899544889
3278,-74.5235506531,39.6079747195
3279,-74.5234270878,39.6259948938
3280,-74.5233034114,39.6440150117
3281,-74.5231796238,39.6620350732
3282,-74.5230557249,39.6800550783
3283,-74.5229317146,39.698075027
3284,-74.5228075928,39.7160949193
3285,-74.5226833593,39.7341147552
3286,-74.5225590141,39.7521345346
3287,-74.522434557,39.7701542576
3288,-74.5223099879,39.7881739242
3289,-74.5221853067,39.8061935343
3290,-74.5220605133,39.8242130879
3291,-74.5219356077,39.8422325851
3292,-74.5218105896,39.8602520259
3293,-74.5216854589,39.8782714101
3294,-74.5215602156,39.8962907379
3295,-74.5214348596,39.9143100092
3296,-74.5213093906,39.9323292239
3297,-74.5211838087,39.9503483822
3298,-74.5210581137,39.968367484
3299,-74.5209323054,39.9863865293
3300,-74.5208063838,40.004405518
3301,-74.5005128016,39.5718364551
3302,-74.5003834277,39.58985668
3303,-74.5002539375,39.6078768484
3304,-74.5001243308,39.6258969604
3305,-74.4999946077,39.643917016
3306,-74.499864768,39.6619370152
3307,-74.4997348114,39.6799569579
3308,-74.4996047381,39.6979768442
3309,-74.4994745477,39.715996674
3310,-74.4993442402,39.7340164474
3311,-74.4992138155,39.7520361643
3312,-74.4990832735,39.7700558248
3313,-74.4989526141,39.7880754288
3314,-74.498821837,39.8060949763
3315,-74.4986909423,39.8241144673
3316,-74.4985599298,39.8421339019
3317,-74.4984287994,39.8601532799
3318,-74.4982975509,39.8781726014
3319,-74.4981661842,39.8961918664
3320,-74.4980346993,39.9142110749
3321,-74.497903096,39.9322302268
3322,-74.4977713742,39.9502493223
3323,-74.4976395337,39.9682683612
3324,-74.4773635512,39.5537138273
3325,-74.4772282685,39.5717340434
3326,-74.4770928642,39.589754203
3327,-74.4769573382,39.6077743062
3328,-74.4768216904,39.625794353
3329,-74.4766859207,39.6438143433
3330,-74.4765500288,39.6618342772
3331,-74.4764140148,39.6798541545
3332,-74.4762778785,39.6978739754
3333,-74.4761416197,39.7158937399
3334,-74.4760052384,39.7339134478
3335,-74.4758687344,39.7519330992
3336,-74.4757321076,39.7699526942
3337,-74.4755953578,39.7879722326
3338,-74.4754584851,39.8059917145
3339,-74.4753214891,39.8240111399
3340,-74.4751843699,39.8420305088
3341,-74.4750471272,39.8600498211
3342,-74.474909761,39.8780690769
3343,-74.4747722711,39.8960882762
3344,-74.4746346575,39.9141074189
3345,-74.4540851645,39.5536068187
3346,-74.453943857,39.5716269667
3347,-74.4538024225,39.5896470581
3348,-74.4536608608,39.6076670932
3349,-74.4535191719,39.6256870717
3350,-74.4533773557,39.6437069937
3351,-74.4532354119,39.6617268593
3352,-74.4530933405,39.6797466683
3353,-74.4529511413,39.6977664209
3354,-74.4528088143,39.7157861169
3355,-74.4526663592,39.7338057564
3356,-74.452523776,39.7518253394
3357,-74.4523810645,39.7698448658
3358,-74.4522382246,39.7878643357
3359,-74.4520952562,39.8058837491
3360,-74.4519521592,39.8239031059
3361,-74.4518089333,39.8419224061
3362,-74.4516655786,39.8599416497
3363,-74.4515220948,39.8779608368
3364,-74.4306595725,39.571515225
3365,-74.4305121079,39.5895352454
3366,-74.4303645107,39.6075552092
3367,-74.4302167809,39.6255751166
3368,-74.4300689182,39.6435949674
3369,-74.4299209226,39.6616147617
3370,-74.4297727939,39.6796344994
3371,-74.4296245321,39.6976541806
3372,-74.4294761369,39.7156738052
3373,-74.4293276082,39.7336933733
3374,-74.4291789459,39.7517128849
3375,-74.4290301499,39.7697323398
3376,-74.42888122,39.7877517382
3377,-74.4287321561,39.8057710799
3378,-74.428582958,39.8237903651
3379,-74.4284336257,39.8418095937
3380,-74.4073754204,39.5713988185
3381,-74.4072219258,39.5894187648
3382,-74.4070682932,39.6074386545
3383,-74.4069145226,39.6254584877
3384,-74.4067606137,39.6434782643
3385,-74.4066065664,39.6614979843
3386,-74.4064523806,39.6795176478
3387,-74.4062980562,39.6975372547
3388,-74.4061435929,39.7155568049
3389,-74.4059889908,39.7335762986
3390,-74.4058342495,39.7515957357
3391,-74.4056793691,39.7696151162
3392,-74.4055243493,39.78763444
